category_pair,f1,total_count,cc,un,size,run_id
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80,050,small,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80,050,small,0
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,2,80,050,small,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,050,small,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80,050,small,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80,050,small,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80,050,small,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80,050,small,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5546875,800,50,050,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.4181184668989547,644,50,050,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.3333333333333333,293,50,050,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.5333333333333333,210,50,050,medium,2
Elektronik & Computer | Elektronik & Computer,0.8641975308641975,198,50,050,medium,2
Elektronik & Computer | Möbel & Wohnen,0.75,184,50,050,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5294117647058824,174,50,050,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.5217391304347826,165,50,050,medium,2
Auto & Motorrad | Auto & Motorrad,0.5517241379310345,126,50,050,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.8888888888888888,113,50,050,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6153846153846154,109,50,050,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,medium,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,medium,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50,050,medium,2
Möbel & Wohnen | Spielzeug & Baby,0.5,68,50,050,medium,2
Sport & Freizeit | Sport & Freizeit,0.6857142857142857,66,50,050,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6875,59,50,050,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.2857142857142857,58,50,050,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50,050,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50,050,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,medium,2
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,medium,2
Gesundheit & Pflege | Möbel & Wohnen,0.6666666666666666,51,50,050,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.6956521739130435,45,50,050,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,medium,2
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8888888888888888,35,50,050,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.8,35,50,050,medium,2
Elektronik & Computer | Spielzeug & Baby,1.0,32,50,050,medium,2
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,1.0,26,50,050,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50,050,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,medium,2
Auto & Motorrad | Sport & Freizeit,0.6666666666666666,23,50,050,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,medium,2
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,medium,2
Bürobedarf | Elektronik & Computer,0.8,21,50,050,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,medium,2
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50,050,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,medium,2
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,medium,2
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,medium,2
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,medium,2
Bürobedarf | Bürobedarf,1.0,5,50,050,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,medium,2
Auto & Motorrad | Bürobedarf,0.0,4,50,050,medium,2
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,medium,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50,050,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,medium,2
Bürobedarf | Sport & Freizeit,0.0,2,50,050,medium,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,medium,2
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,medium,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,medium,2
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,medium,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,medium,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5447761194029851,800,50,050,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.44370860927152317,644,50,050,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.25,293,50,050,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.5,210,50,050,medium,0
Elektronik & Computer | Elektronik & Computer,0.8235294117647058,198,50,050,medium,0
Elektronik & Computer | Möbel & Wohnen,0.7777777777777778,184,50,050,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.6470588235294118,174,50,050,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.4444444444444444,165,50,050,medium,0
Auto & Motorrad | Auto & Motorrad,0.5161290322580645,126,50,050,medium,0
Spielzeug & Baby | Spielzeug & Baby,1.0,113,50,050,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6875,109,50,050,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,medium,0
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,medium,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50,050,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50,050,medium,0
Sport & Freizeit | Sport & Freizeit,0.7272727272727273,66,50,050,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.7586206896551724,59,50,050,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,0.25,58,50,050,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50,050,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50,050,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.6666666666666666,51,50,050,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.6153846153846154,45,50,050,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,medium,0
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.8888888888888888,35,50,050,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.8,35,50,050,medium,0
Elektronik & Computer | Spielzeug & Baby,1.0,32,50,050,medium,0
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,1.0,26,50,050,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50,050,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,medium,0
Auto & Motorrad | Sport & Freizeit,0.6666666666666666,23,50,050,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,medium,0
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,medium,0
Bürobedarf | Elektronik & Computer,0.8,21,50,050,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,medium,0
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50,050,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,medium,0
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,medium,0
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,medium,0
Bürobedarf | Bürobedarf,1.0,5,50,050,medium,0
